dept_id,dept_name,dept_category,division,dept_type,dept_age_years,location_type,team_size,reporting_structure,manager_experience_level,supervisor_experience_level,primary_function,secondary_function,creation_reason,oversight_body,reporting_lag_days,training_hours_quarterly,violations_past_3years,remediation_plan_active,executive_support,external_consulting,engagement_programs,onboarding_program,improvement_commitment,digital_systems,external_partnerships,interdept_collaboration_score,resource_availability_score,external_interactions_frequency,risk_exposure_operational,risk_exposure_financial,operational_health_index,reporting_gaps_annual,audit_score_q1,audit_score_q2,compliance_score_final,overall_risk_score,is_high_risk
DEPT-3788,South Office,Operational_Compliance,Unknown,Unknown,7.0,Unknown,Unknown,Unknown,3.0,2.0,Unknown,Unknown,Unknown,Unknown,1.0,40.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,4.0,3.0,3.0,1.0,2.0,4.0,2.0,60.0,60.0,65.0,20.0,0.0
DEPT-5098,Tactical Department,Financial_Reporting,Corporate_HQ,Finance,7.0,Urban,Unknown,Centralized,4.0,3.0,Finance,Other,Regulation,Internal_Audit,2.0,40.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,2.0,5.0,3.0,1.0,2.0,5.0,8.0,75.0,75.0,75.0,29.0,0.0
DEPT-1662,West Services,Operational_Compliance,Unknown,Unknown,7.0,Unknown,Unknown,Unknown,3.0,2.0,Unknown,Unknown,Unknown,Unknown,1.0,40.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,4.0,3.0,3.0,1.0,2.0,4.0,2.0,60.0,60.0,65.0,20.0,0.0
DEPT-5640,Central Process Excellence,Operational_Compliance,Unknown,Unknown,7.0,Unknown,Unknown,Unknown,3.0,2.0,Unknown,Unknown,Unknown,Unknown,1.0,40.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,4.0,3.0,3.0,1.0,2.0,4.0,2.0,60.0,60.0,65.0,20.0,0.0
DEPT-6589,Regulatory Affairs - North Region,Financial_Reporting,Corporate_HQ,Support,6.0,Urban,Large,Unknown,2.0,2.0,Administrative,Other,Restructuring,Internal_Audit,1.0,40.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,3.0,1.0,2.0,1.0,1.0,5.0,2.0,40.0,50.0,50.0,26.0,1.0
DEPT-2136,Ethics and Compliance - Regional Region,Financial_Reporting,Corporate_HQ,Support,7.0,Urban,Large,Centralized,2.0,3.0,Unknown,Unknown,Restructuring,External_Auditor,2.0,20.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,3.0,3.0,3.0,1.0,4.0,3.0,4.0,60.0,65.0,65.0,27.0,0.0
DEPT-5896,Compliance - West Region,Operational_Compliance,Unknown,Unknown,7.0,Unknown,Unknown,Unknown,3.0,2.0,Unknown,Unknown,Unknown,Unknown,1.0,40.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,4.0,3.0,3.0,1.0,2.0,4.0,2.0,60.0,60.0,65.0,20.0,0.0
DEPT-5079,Global Services,Financial_Reporting,Corporate_HQ,Support,7.0,Remote,Small,Centralized,2.0,2.0,Operations,Operations,Unknown,Internal_Audit,1.0,60.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,3.0,3.0,2.0,2.0,2.0,3.0,0.0,55.0,55.0,50.0,20.0,1.0
DEPT-4477,Business Integrity - East Region,Financial_Reporting,Corporate_HQ,Support,7.0,Urban,Large,Centralized,2.0,2.0,Administrative,Administrative,Regulation,Internal_Audit,1.0,60.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,4.0,3.0,3.0,1.0,1.0,4.0,0.0,60.0,60.0,65.0,10.0,0.0
DEPT-6846,Business Integrity - Regional Region,Operational_Compliance,Unknown,Unknown,7.0,Unknown,Unknown,Unknown,3.0,2.0,Unknown,Unknown,Unknown,Unknown,1.0,40.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,4.0,3.0,3.0,1.0,2.0,4.0,2.0,60.0,60.0,65.0,20.0,0.0
DEPT-5855,Quality Assurance - Metro Region,Financial_Reporting,Corporate_HQ,Support,7.0,Unknown,Small,Centralized,2.0,2.0,Operations,Other,Regulation,Internal_Audit,2.0,40.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,4.0,4.0,4.0,2.0,3.0,5.0,6.0,60.0,60.0,60.0,28.0,0.0
DEPT-2818,Compliance - West Region,Operational_Compliance,Unknown,Unknown,7.0,Unknown,Unknown,Unknown,3.0,2.0,Unknown,Unknown,Unknown,Unknown,1.0,40.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,4.0,3.0,3.0,1.0,2.0,4.0,2.0,60.0,60.0,65.0,20.0,0.0
DEPT-9396,East Division,Operational_Compliance,Unknown,Unknown,7.0,Unknown,Unknown,Unknown,3.0,2.0,Unknown,Unknown,Unknown,Unknown,1.0,40.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,4.0,3.0,3.0,1.0,2.0,4.0,2.0,60.0,60.0,65.0,20.0,0.0
DEPT-4261,Alpha Business Integrity,Financial_Reporting,Corporate_HQ,Support,8.0,Urban,Small,Centralized,3.0,3.0,Finance,Operations,Regulation,Internal_Audit,2.0,20.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,4.0,3.0,4.0,1.0,4.0,1.0,8.0,60.0,60.0,75.0,20.0,0.0
DEPT-7099,Beta Branch,Financial_Reporting,Corporate_HQ,Support,7.0,Urban,Large,Centralized,3.0,2.0,Other,Unknown,Regulation,External_Auditor,1.0,40.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,5.0,4.0,2.0,1.0,1.0,3.0,2.0,70.0,70.0,75.0,12.0,0.0
DEPT-7472,Elite Governance,Financial_Reporting,Corporate_HQ,Operations,8.0,Urban,Large,Centralized,3.0,2.0,Operations,Other,Regulation,Internal_Audit,2.0,20.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,4.0,4.0,5.0,2.0,2.0,5.0,8.0,35.0,40.0,35.0,34.0,1.0
DEPT-3975,Premier Operations,Financial_Reporting,Corporate_HQ,Unknown,8.0,Urban,Large,Centralized,1.0,1.0,Other,Other,Restructuring,Internal_Audit,2.0,60.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,4.0,5.0,5.0,1.0,2.0,2.0,0.0,70.0,70.0,70.0,15.0,0.0
DEPT-4280,Prime Department,Financial_Reporting,Corporate_HQ,Unknown,9.0,Remote,Large,Centralized,3.0,2.0,Administrative,Operations,Restructuring,Compliance_Officer,1.0,40.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,5.0,3.0,4.0,1.0,2.0,5.0,0.0,55.0,50.0,50.0,20.0,1.0
DEPT-2150,Metro Quality Assurance,Financial_Reporting,Corporate_HQ,Support,9.0,Urban,Large,Centralized,3.0,3.0,Other,Other,Expansion,Unknown,1.0,80.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,4.0,3.0,3.0,1.0,2.0,4.0,4.0,60.0,60.0,60.0,17.0,0.0
DEPT-7279,Business Integrity - Beta Region,Financial_Reporting,Corporate_HQ,Compliance,12.0,International,Unknown,Unknown,0.0,2.0,Technology,Compliance,Regulation,Unknown,1.0,40.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,4.0,2.0,1.0,4.0,3.0,1.0,66.1,65.9,65.8,25.5,0.0
DEPT-3213,Tactical Hub,Operational_Compliance,Unknown,Unknown,7.0,Unknown,Unknown,Unknown,3.0,2.0,Unknown,Unknown,Unknown,Unknown,1.0,40.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,4.0,3.0,3.0,1.0,2.0,4.0,2.0,60.0,60.0,65.0,20.0,0.0
DEPT-6441,Advanced Hub,Operational_Compliance,Unknown,Unknown,7.0,Unknown,Unknown,Unknown,3.0,2.0,Unknown,Unknown,Unknown,Unknown,1.0,40.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,4.0,3.0,3.0,1.0,2.0,4.0,2.0,60.0,60.0,65.0,20.0,0.0
DEPT-2992,Central Ethics and Compliance,Financial_Reporting,Corporate_HQ,Support,7.0,Remote,Large,Centralized,4.0,4.0,Operations,Operations,Expansion,Unknown,2.0,60.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,5.0,3.0,4.0,1.0,1.0,5.0,0.0,35.0,35.0,40.0,10.0,1.0
DEPT-2980,Risk Management - Metro Region,Operational_Compliance,Unknown,Unknown,7.0,Unknown,Unknown,Unknown,3.0,2.0,Unknown,Unknown,Unknown,Unknown,1.0,40.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,4.0,3.0,3.0,1.0,2.0,4.0,2.0,60.0,60.0,65.0,20.0,0.0
DEPT-8481,Quality Assurance - Prime Region,Risk_Management,Corporate_HQ,Compliance,2.0,International,Medium,Hybrid,4.0,1.0,Operations,Operations,Expansion,External_Auditor,3.0,80.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,4.0,5.0,5.0,2.0,4.0,2.0,6.0,60.0,86.4,87.0,33.0,0.0
DEPT-2612,Prime Department,Risk_Management,Corporate_HQ,Unknown,5.0,Unknown,Medium,Autonomous,4.0,1.0,Compliance,Technology,Restructuring,Board_Committee,4.0,41.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,4.0,5.0,1.0,5.0,3.0,4.0,14.0,80.7,68.2,53.6,20.0,1.0
DEPT-2977,Tactical Division,Operational_Compliance,Unknown,Unknown,7.0,Unknown,Unknown,Unknown,3.0,2.0,Unknown,Unknown,Unknown,Unknown,1.0,40.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,4.0,3.0,3.0,1.0,2.0,4.0,2.0,60.0,60.0,65.0,20.0,0.0
DEPT-9743,East Internal Controls,Operational_Compliance,Unknown,Unknown,7.0,Unknown,Unknown,Unknown,3.0,2.0,Unknown,Unknown,Unknown,Unknown,1.0,40.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,4.0,3.0,3.0,1.0,2.0,4.0,2.0,60.0,60.0,65.0,20.0,0.0
DEPT-9871,Audit Services - Premier Region,Operational_Compliance,Unknown,Unknown,7.0,Unknown,Unknown,Unknown,3.0,2.0,Unknown,Unknown,Unknown,Unknown,1.0,40.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,4.0,3.0,3.0,1.0,2.0,4.0,2.0,60.0,60.0,65.0,20.0,0.0
DEPT-6380,Risk Management - Regional Region,Financial_Reporting,Corporate_HQ,Unknown,5.0,Urban,Large,Centralized,4.0,2.0,Operations,Unknown,Unknown,External_Auditor,2.0,40.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,4.0,4.0,4.0,2.0,3.0,5.0,2.0,60.0,55.0,60.0,27.0,0.0
DEPT-3298,Innovation Quality Assurance,Financial_Reporting,Corporate_HQ,Operations,8.0,Urban,Small,Centralized,2.0,1.0,Administrative,Other,Regulation,Internal_Audit,4.0,40.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,4.0,3.0,2.0,4.0,5.0,3.0,2.0,45.0,50.0,55.0,46.0,1.0
DEPT-3019,North Internal Controls,Financial_Reporting,Corporate_HQ,Support,5.0,Urban,Large,Centralized,3.0,2.0,Administrative,Other,Regulation,Internal_Audit,1.0,40.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,4.0,3.0,2.0,1.0,1.0,5.0,6.0,65.0,60.0,65.0,13.0,0.0
DEPT-8518,Global Business Integrity,Operational_Compliance,Unknown,Unknown,7.0,Unknown,Unknown,Unknown,3.0,2.0,Unknown,Unknown,Unknown,Unknown,1.0,40.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,4.0,3.0,3.0,1.0,2.0,4.0,2.0,60.0,60.0,65.0,20.0,0.0
DEPT-6832,Digital Ethics and Compliance,Financial_Reporting,Corporate_HQ,Support,5.0,Urban,Large,Centralized,3.0,3.0,Other,Other,Merger,External_Auditor,2.0,20.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,3.0,5.0,1.0,1.0,1.0,5.0,4.0,55.0,55.0,55.0,12.0,1.0
DEPT-7421,North Group,Operational_Compliance,Unknown,Unknown,7.0,Unknown,Unknown,Unknown,3.0,2.0,Unknown,Unknown,Unknown,Unknown,1.0,40.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,4.0,3.0,3.0,1.0,2.0,4.0,2.0,60.0,60.0,65.0,20.0,0.0
DEPT-4591,Metro Compliance,Financial_Reporting,Corporate_HQ,Support,8.0,Unknown,Large,Centralized,1.0,1.0,Administrative,Other,Regulation,Internal_Audit,3.0,20.0,3.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,5.0,2.0,5.0,1.0,5.0,4.0,6.0,55.0,50.0,55.0,63.0,1.0
DEPT-3187,Compliance - Legacy Region,Operational_Compliance,Unknown,Unknown,7.0,Unknown,Unknown,Unknown,3.0,2.0,Unknown,Unknown,Unknown,Unknown,1.0,40.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,4.0,3.0,3.0,1.0,2.0,4.0,2.0,60.0,60.0,65.0,20.0,0.0
DEPT-2923,Prime Solutions,Operational_Compliance,Unknown,Unknown,7.0,Unknown,Unknown,Unknown,3.0,2.0,Unknown,Unknown,Unknown,Unknown,1.0,40.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,4.0,3.0,3.0,1.0,2.0,4.0,2.0,60.0,60.0,65.0,20.0,0.0
DEPT-8270,Central Unit,Risk_Management,Regional_Operations,Finance,10.0,Remote,Large,Centralized,2.0,2.0,Unknown,Operations,Expansion,Unknown,1.0,100.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,2.0,3.0,5.0,5.0,2.0,25.0,87.9,87.1,86.9,72.5,1.0
DEPT-2337,Advanced Solutions,Financial_Reporting,Corporate_HQ,Support,5.0,Remote,Large,Centralized,1.0,1.0,Administrative,Other,Restructuring,Internal_Audit,2.0,80.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,3.0,1.0,2.0,1.0,1.0,1.0,4.0,65.0,65.0,65.0,12.0,0.0
DEPT-3611,Quality Assurance - Central Region,Operational_Compliance,Unknown,Unknown,7.0,Unknown,Unknown,Unknown,3.0,2.0,Unknown,Unknown,Unknown,Unknown,1.0,40.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,4.0,3.0,3.0,1.0,2.0,4.0,2.0,60.0,60.0,65.0,20.0,0.0
DEPT-1416,West Internal Controls,Financial_Reporting,Corporate_HQ,Support,7.0,Urban,Unknown,Centralized,3.0,2.0,Other,Other,Regulation,Internal_Audit,1.0,40.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,4.0,3.0,4.0,1.0,3.0,3.0,2.0,60.0,90.0,85.0,20.0,0.0
DEPT-6372,Ethics and Compliance - Alpha Region,Operational_Compliance,Unknown,Unknown,7.0,Unknown,Unknown,Unknown,3.0,2.0,Unknown,Unknown,Unknown,Unknown,1.0,40.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,4.0,3.0,3.0,1.0,2.0,4.0,2.0,60.0,60.0,65.0,20.0,0.0
DEPT-9785,East Quality Assurance,Operational_Compliance,Unknown,Unknown,7.0,Unknown,Unknown,Unknown,3.0,2.0,Unknown,Unknown,Unknown,Unknown,1.0,40.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,4.0,3.0,3.0,1.0,2.0,4.0,2.0,60.0,60.0,65.0,20.0,0.0
DEPT-9896,Ethics and Compliance - Prime Region,Operational_Compliance,Unknown,Unknown,7.0,Unknown,Unknown,Unknown,3.0,2.0,Unknown,Unknown,Unknown,Unknown,1.0,40.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,4.0,3.0,3.0,1.0,2.0,4.0,2.0,60.0,60.0,65.0,20.0,0.0
DEPT-3310,Legacy Operations,Operational_Compliance,Unknown,Unknown,7.0,Unknown,Unknown,Unknown,3.0,2.0,Unknown,Unknown,Unknown,Unknown,1.0,40.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,4.0,3.0,3.0,1.0,2.0,4.0,2.0,60.0,60.0,65.0,20.0,0.0
DEPT-4539,Beta Operations,Financial_Reporting,Corporate_HQ,Operations,7.0,Urban,Large,Centralized,1.0,2.0,Administrative,Operations,Merger,Compliance_Officer,1.0,40.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,4.0,4.0,4.0,4.0,5.0,5.0,16.0,50.0,55.0,60.0,53.0,1.0
DEPT-3813,Alpha Ethics and Compliance,Financial_Reporting,Corporate_HQ,Support,7.0,Urban,Large,Centralized,3.0,2.0,Other,Other,Restructuring,Internal_Audit,1.0,40.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,4.0,3.0,2.0,1.0,3.0,4.0,2.0,60.0,65.0,75.0,25.0,0.0
DEPT-4289,Risk Management - Tactical Region,Operational_Compliance,Unknown,Unknown,7.0,Unknown,Unknown,Unknown,3.0,2.0,Unknown,Unknown,Unknown,Unknown,1.0,40.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,4.0,3.0,3.0,1.0,2.0,4.0,2.0,60.0,60.0,65.0,20.0,0.0
DEPT-6139,North Audit Services,Operational_Compliance,Unknown,Unknown,7.0,Unknown,Unknown,Unknown,3.0,2.0,Unknown,Unknown,Unknown,Unknown,1.0,40.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,4.0,3.0,3.0,1.0,2.0,4.0,2.0,60.0,60.0,65.0,20.0,0.0
DEPT-7286,Quality Assurance - Strategic Region,Financial_Reporting,Corporate_HQ,Support,7.0,Remote,Large,Centralized,2.0,2.0,Other,Other,Unknown,Internal_Audit,1.0,20.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,5.0,3.0,2.0,1.0,2.0,3.0,21.0,65.0,65.0,65.0,25.5,0.0
DEPT-3941,Strategic Sector,Financial_Reporting,Corporate_HQ,Support,6.0,Urban,Large,Centralized,3.0,3.0,Other,Other,Restructuring,External_Auditor,1.0,40.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,4.0,3.0,2.0,1.0,2.0,5.0,0.0,55.0,65.0,65.0,15.0,0.0
DEPT-6148,Regional Operations,Operational_Compliance,Unknown,Unknown,7.0,Unknown,Unknown,Unknown,3.0,2.0,Unknown,Unknown,Unknown,Unknown,1.0,40.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,4.0,3.0,3.0,1.0,2.0,4.0,2.0,60.0,60.0,65.0,20.0,0.0
DEPT-2227,Regulatory Affairs - Digital Region,Operational_Compliance,Unknown,Unknown,7.0,Unknown,Unknown,Unknown,3.0,2.0,Unknown,Unknown,Unknown,Unknown,1.0,40.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,4.0,3.0,3.0,1.0,2.0,4.0,2.0,60.0,60.0,65.0,20.0,0.0
DEPT-6945,Premier Risk Management,Financial_Reporting,Corporate_HQ,Support,6.0,Urban,Large,Unknown,4.0,4.0,Other,Other,Expansion,Internal_Audit,1.0,40.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,5.0,3.0,4.0,1.0,2.0,1.0,4.0,60.0,65.0,65.0,17.0,1.0
DEPT-7812,East Business Integrity,Operational_Compliance,Unknown,Unknown,7.0,Unknown,Unknown,Unknown,3.0,2.0,Unknown,Unknown,Unknown,Unknown,1.0,40.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,4.0,3.0,3.0,1.0,2.0,4.0,2.0,60.0,60.0,65.0,20.0,0.0
DEPT-1270,Financial Controls - Metro Region,Operational_Compliance,Unknown,Unknown,7.0,Unknown,Unknown,Unknown,3.0,2.0,Unknown,Unknown,Unknown,Unknown,1.0,40.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,4.0,3.0,3.0,1.0,2.0,4.0,2.0,60.0,60.0,65.0,20.0,0.0
DEPT-5604,Tactical Audit Services,Operational_Compliance,Unknown,Unknown,7.0,Unknown,Unknown,Unknown,3.0,2.0,Unknown,Unknown,Unknown,Unknown,1.0,40.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,4.0,3.0,3.0,1.0,2.0,4.0,2.0,60.0,60.0,65.0,20.0,0.0
DEPT-5209,North Business Integrity,Financial_Reporting,Corporate_HQ,Operations,6.0,Urban,Large,Centralized,4.0,3.0,Finance,Operations,Expansion,Internal_Audit,1.0,80.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,4.0,2.0,2.0,1.0,1.0,2.0,2.0,85.0,85.0,85.0,11.0,0.0
DEPT-6253,Alpha Branch,Financial_Reporting,Corporate_HQ,Operations,5.0,Unknown,Large,Centralized,4.0,3.0,Unknown,Administrative,Unknown,Internal_Audit,1.0,40.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,4.0,5.0,2.0,1.0,1.0,5.0,0.0,65.0,70.0,75.0,10.0,0.0
DEPT-5849,Alpha Services,Financial_Reporting,Corporate_HQ,Operations,6.0,Urban,Large,Centralized,1.0,2.0,Operations,Operations,Merger,Unknown,1.0,40.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,4.0,3.0,3.0,1.0,2.0,3.0,0.0,50.0,45.0,55.0,15.0,1.0
DEPT-2997,Risk Management - Strategic Region,Financial_Reporting,Corporate_HQ,Support,7.0,Urban,Small,Centralized,2.0,2.0,Other,Other,Regulation,Unknown,1.0,20.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,3.0,4.0,4.0,1.0,3.0,5.0,2.0,65.0,60.0,60.0,21.0,0.0
DEPT-7890,Regulatory Affairs - Innovation Region,Financial_Reporting,Corporate_HQ,Operations,7.0,Urban,Unknown,Centralized,4.0,2.0,Finance,Operations,Merger,Internal_Audit,1.0,20.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,2.0,2.0,4.0,2.0,4.0,4.0,0.0,55.0,55.0,55.0,30.0,1.0
DEPT-6100,Global Quality Assurance,Operational_Compliance,Unknown,Unknown,7.0,Unknown,Unknown,Unknown,3.0,2.0,Unknown,Unknown,Unknown,Unknown,1.0,40.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,4.0,3.0,3.0,1.0,2.0,4.0,2.0,60.0,60.0,65.0,20.0,0.0
DEPT-2746,Beta Sector,Financial_Reporting,Corporate_HQ,Support,7.0,Urban,Large,Centralized,4.0,3.0,Other,Other,Expansion,Internal_Audit,1.0,40.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,3.0,3.0,5.0,2.0,4.0,1.0,2.0,55.0,45.0,50.0,38.0,1.0
DEPT-9866,Audit Services - South Region,Operational_Compliance,Unknown,Unknown,7.0,Unknown,Unknown,Unknown,3.0,2.0,Unknown,Unknown,Unknown,Unknown,1.0,40.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,4.0,3.0,3.0,1.0,2.0,4.0,2.0,60.0,60.0,65.0,20.0,0.0
DEPT-1947,North Division,Financial_Reporting,Corporate_HQ,Unknown,7.0,Urban,Large,Unknown,3.0,3.0,Other,Operations,Expansion,Internal_Audit,1.0,40.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,4.0,3.0,5.0,3.0,5.0,5.0,0.0,85.0,90.0,85.0,40.0,1.0
DEPT-4299,Risk Management - Strategic Region,Financial_Reporting,Corporate_HQ,Support,8.0,Urban,Small,Autonomous,2.0,1.0,Other,Other,Regulation,Internal_Audit,1.0,40.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,4.0,3.0,4.0,1.0,3.0,5.0,2.0,60.0,60.0,65.0,21.0,0.0
DEPT-8069,Emerging Business Integrity,Operational_Compliance,Unknown,Unknown,7.0,Unknown,Unknown,Unknown,3.0,2.0,Unknown,Unknown,Unknown,Unknown,1.0,40.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,4.0,3.0,3.0,1.0,2.0,4.0,2.0,60.0,60.0,65.0,20.0,0.0
DEPT-2527,Governance - Regional Region,Financial_Reporting,Corporate_HQ,Support,7.0,Urban,Large,Centralized,3.0,4.0,Operations,Unknown,Regulation,Internal_Audit,1.0,60.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,4.0,4.0,5.0,1.0,3.0,5.0,8.0,55.0,65.0,70.0,24.0,0.0
DEPT-6616,Strategic Regulatory Affairs,Operational_Compliance,Unknown,Unknown,7.0,Unknown,Unknown,Unknown,3.0,2.0,Unknown,Unknown,Unknown,Unknown,1.0,40.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,4.0,3.0,3.0,1.0,2.0,4.0,2.0,60.0,60.0,65.0,20.0,0.0
DEPT-1552,Metro Unit,Operational_Compliance,Unknown,Unknown,7.0,Unknown,Unknown,Unknown,3.0,2.0,Unknown,Unknown,Unknown,Unknown,1.0,40.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,4.0,3.0,3.0,1.0,2.0,4.0,2.0,60.0,60.0,65.0,20.0,0.0
DEPT-8600,Beta Audit Services,Financial_Reporting,Corporate_HQ,Operations,5.0,Remote,Unknown,Unknown,3.0,4.0,Administrative,Compliance,Regulation,Internal_Audit,4.0,40.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,4.0,3.0,3.0,1.0,1.0,5.0,2.0,60.0,55.0,55.0,11.0,1.0
DEPT-9746,Financial Controls - Strategic Region,Financial_Reporting,Corporate_HQ,Support,6.0,Urban,Small,Centralized,1.0,2.0,Other,Operations,Expansion,External_Auditor,1.0,40.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,4.0,4.0,3.0,1.0,1.0,1.0,0.0,65.0,65.0,50.0,10.0,1.0
DEPT-2756,Risk Management - East Region,Operational_Compliance,Unknown,Unknown,7.0,Unknown,Unknown,Unknown,3.0,2.0,Unknown,Unknown,Unknown,Unknown,1.0,40.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,4.0,3.0,3.0,1.0,2.0,4.0,2.0,60.0,60.0,65.0,20.0,0.0
DEPT-3292,Governance - Innovation Region,Financial_Reporting,Corporate_HQ,Operations,6.0,Remote,Large,Unknown,4.0,2.0,Unknown,Compliance,Regulation,Internal_Audit,1.0,20.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,3.0,5.0,5.0,2.0,5.0,4.0,8.0,70.0,70.0,75.0,20.0,0.0
DEPT-3384,Emerging Unit,Financial_Reporting,Corporate_HQ,Support,8.0,Unknown,Small,Centralized,3.0,0.0,Other,Finance,Regulation,Internal_Audit,2.0,88.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,3.0,1.0,3.0,3.0,5.0,17.0,67.5,64.3,63.6,38.5,0.0
DEPT-2856,Premier Risk Management,Operational_Compliance,Unknown,Unknown,7.0,Unknown,Unknown,Unknown,3.0,2.0,Unknown,Unknown,Unknown,Unknown,1.0,40.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,4.0,3.0,3.0,1.0,2.0,4.0,2.0,60.0,60.0,65.0,20.0,0.0
